ID_point,Point_name,Date ,Decimale_date,Collecting_campaign,Year,Coordinates_X,Coordinates_X_UTM_31,Coordinates_Y,Coordinates_Y_UTM_31,Altitude_asl,Profondeur_cm,Profondeur_approximative,Color,Hcl,Hcl_rough,Humidity,Hydromorphy,Hydromorphy_intensity,Texture,Surface_structure,Average_surface_stability_6,Flapping_crust,Compactness,Rough_approximate_elements_%,Comments,Parcel_code,zone,EC_1_5_mS_cm,EC_mS_cm,pH,Ca_ppm,Na_ppm,NO3_ppm,K_ppm
ESE18A15,A15,27/09/2018,43370,ESE18,2018,"3,1925846","515642,00","43,2166062",4784887,"2,221",30-40,35,10YR4/4,3,,0,0,,sandy clay loam,,,,compactness,,,1,A,"0,221","1,488","8,3400",32,,,
ESE18A16,A16,27/09/2018,43370,ESE18,2018,"3,1923161","515619,00","43,2212711",4785405,"3,151",0-10,5,10YR4/3,3,,1,0,,sandy clay loam,,,,small compactness,,"Drip irrigated, less pebbles on the surface and in depth (<5%), crust on the surface",1,A,"0,210","1,414","8,1000",43,,,
ESE18A16,A16,27/09/2018,43370,ESE18,2018,"3,1923161","515619,00","43,2212711",4785405,"2,851",30-40,35,10YR4/3,3,,1,0,,sandy clay loam,,,,small compactness,,,1,A,"1,11","7,47585","8,3300",32,,,
ESE18A16,A16,27/09/2018,43370,ESE18,2018,"3,1923161","515619,00","43,2212711",4785405,"2,451",70-80,75,10YR4/3,2,,2,0,,sandy clay,,,,small compactness,,,1,A,"0,100","0,671","8,2900",38,,,
ESE18A17,A17,27/09/2018,43370,ESE18,2018,"3,1876159","515239,00","43,2143542",4784636,"11,639",0-10,5,10YR3/4,3,,0,0,,clay loam,polyhedral subangular,,,compactness,,"At the edge of the Clape, coarse elements 20%, calcareous, angular and some more rounded stones.",1,A,"0,312","2,101","8,1400",48,,,
ESE18A18,A18,27/09/2018,43370,ESE18,2018,"3,1907514","515494,00","43,2130884",4784496,"4,918",0-10,5,10YR4/3,3,,0,0,,silty clay loam,,,,compactness,,"Coarse elements 10%, limestone",1,A,"0,120","0,808","8,1000",51,,,
ESE18A18,A18,27/09/2018,43370,ESE18,2018,"3,1907514","515494,00","43,2130884",4784496,"4,618",30-40,35,"7,5YR5/3",3,,1,0,,silty clay loam,,,,compactness,,,1,A,"0,092","0,620","8,1400",40,,,
ESE18A19,A19,27/09/2018,43370,ESE18,2018,"3,1978746","516073,00","43,2115185",4784323,"0,374",0-10,5,10YR6/3,3,,1,0,,clay,,,,movable,,"Halophytes, salty tasting soil, steppe landscape, deep black sand with shell debris and odour",2,A,"10,940","73,681","7,9700",118,,,
ESE18A19,A19,27/09/2018,43370,ESE18,2018,"3,1978746","516073,00","43,2115185",4784323,"0,074",30-40,35,10YR5/4,3,,2,10,F,clay,,,,movable,,,2,A,"3,22","21,6867","8,3200",25,,,
ESE18A19,A19,27/09/2018,43370,ESE18,2018,"3,1978746","516073,00","43,2115185",4784323,"-0,326",70-80,75,10YR6/2,3,,2,10,F,clay,,,,movable,,,2,A,"1,92","12,9312","8,3100",16,,,
ESE18A19,A19,27/09/2018,43370,ESE18,2018,"3,1978746","516073,00","43,2115185",4784323,"-0,626",100-110,105,10YR4/1,3,,3,0,,sand,,,,movable,,,2,A,"0,988","6,654","8,3000",27,,,
ESE18A20,A20,27/09/2018,43370,ESE18,2018,"3,2021037","516417,00","43,2097281",4784125,"0,402",0-10,5,10YR6/1,2,,2,0,,clay,,,,movable,,"Absence of vegetation, area flooded in winter, desiccation crust on the surface, black sand, MO and shell debris at depth and on the surface, a layer of crystallized salt (2-3cm) at 5cm deep under the driest layer",2,A,"3,400","22,899","8,1700",48,,,
ESE18A20,A20,27/09/2018,43370,ESE18,2018,"3,2021037","516417,00","43,2097281",4784125,"0,102",30-40,35,10YR5/4,2,,3,10,F,clay,,,,movable,,,2,A,"2,83","19,06005","8,2800",20,,,
ESE18A20,A20,27/09/2018,43370,ESE18,2018,"3,2021037","516417,00","43,2097281",4784125,"-0,298",70-80,75,10YR4/1,2,,3,0,,sandy clay,,,,movable,,,2,A,"2,610","17,578","8,3400",18,,,
ESE18B1,B1,25/09/2018,43368,ESE18,2018,"3,1547285","512562,00","43,2423001",4787734,"3,763",0-10,5,10YR5/4,2,,0,0,,silty clay,polyhedral angular,,yes,compactness,,parcel equipped with water intake on the Aude river/submersion,1,B,"0,108","0,727","8,2200",54,,,
ESE18B2,B2,25/09/2018,43368,ESE18,2018,"3,1492568","512119,00","43,2360581",4787040,"9,845",0-10,5,10YR6/6,2,1,0,0,,clay loam,polyhedral angular,,,high compactness,,"observed vine mortality,Presence of pebbles (<5%)",1,B,"0,303","2,041","8,0000",77,,,
ESE18B3,B3,25/09/2018,43368,ESE18,2018,"3,1489116","512091,00","43,2359145",4787024,"10,251",0-10,5,10YR5/3,2,1,0,0,,clay loam,polyhedral angular,,,compactness,,Presence of pebbles (<5%),1,B,"0,207","1,394","7,5700",64,,,
ESE18B4,B4,25/09/2018,43368,ESE18,2018,"3,1477895","512000,00","43,2353486",4786961,"12,263",0-10,5,10YR5/4,2,1,0,0,,clay loam,polyhedral angular,,,compactness,,"Redistribution by tillage, tiered system, Presence of stones (<5%)",1,B,"0,167","1,125","8,1700",61,,,
ESE18B5,B5,25/09/2018,43368,ESE18,2018,"3,1475292","511979,00","43,2346736",4786886,"15,135",0-10,5,10YR4/3,2,,0,0,,sandy loam,polyhedral angular,,,small compactness,,Presence of pebbles (<5%),1,B,"0,430","2,896","8,1100",0,,,
ESE18B6,B6,25/09/2018,43368,ESE18,2018,"3,1463902","511887,00","43,2321898",4786610,"24,755",0-10,5,10YR4/3,2,2,0,0,,sandy loam,polyhedral angular,,,high compactness,,"Presence of pebbles (>20%), worked horizon",1,B,"0,115","0,775","8,0300",45,,,
ESE18B7,B7,25/09/2018,43368,ESE18,2018,"3,1513723","512290,00","43,2399003",4787467,"3,137",0-10,5,10YR4/2,2,,0,0,,clay loam,,,,high compactness,,Herbaceous plants,4,B,"0,287","1,933","7,9600",45,,,
ESE18B8,B8,25/09/2018,43368,ESE18,2018,"3,1546536","512556,00","43,241904",4787690,"3,775",0-10,5,10YR5/4,2,,0,0,,silty clay,polyhedral angular,,yes,compactness,,apparent mortality,1,B,"0,115","0,775","8,0300",45,,,
ESE18B9,B9,25/09/2018,43368,ESE18,2018,"3,1546536","512556,00","43,241904",4787690,"3,775",0-10,5,10YR5/4,2,,0,0,,,polyhedral angular,,yes,compactness,,apparent mortality/presence of typical seaside tamarisk trees,1,B,"0,129","0,865","8,0800",46,,,
ESE18B10,B10,25/09/2018,43368,ESE18,2018,"3,1546536","512556,00","43,241904",4787690,"3,775",0-10,5,10YR5/4,2,,0,11,,clay loam,polyhedral angular,,,high compactness,,"surface crust, presence of halophytic plants (sea lavender)",1,B,"0,136","0,916","8,0100",42,,,
ESE18B11,B11,25/09/2018,43368,ESE18,2018,"3,1554265","512619,00","43,2406693",4787553,"3,282",0-10,5,10YR5/3,2,,0,0,,clay loam,granular,,,compactness,,"Old cultivated parcel, presence of halophytic plants (sea lavender more yellow)",2,B,"0,197","1,327","8,1250",55,,,
ESE18B12,B12,25/09/2018,43368,ESE18,2018,"3,1553632","512614,00","43,240021",4787481,"3,313",0-10,5,10YR5/2,2,,0,0,,clay loam,granular,,,medium compactness,,"Presence of a thin organo-mineral layer on the surface, tree vegetation + cane of provence",2,B,"0,163","1,098","7,5600",48,,,
ESE18B13,B13,25/09/2018,43368,ESE18,2018,"3,1522128","512358,00","43,2410608",4787596,"3,494",0-10,5,10YR5/3,2,,0,11,,clay loam,granular,,,compactness,,presence of halophytic plants (sea lavender),4,B,"0,115","0,775","8,0300",45,,,
ESE18B14,B14,25/09/2018,43368,ESE18,2018,"3,1490621","512103,00","43,2370218",4787147,"6,291",0-10,5,10YR5/3,2,1,0,0,,clay loam,polyhedral angular,,,medium compactness,,"Presence of colluvium, angular pebbles, parcel fitted out for submersion.",1,B,"0,105","0,704","8,2900",36,,,
ESE18B15,B15,25/09/2018,43368,ESE18,2018,"3,1489503","512094,00","43,2366438",4787105,"7,638",0-10,5,10YR5/3,2,,0,0,,clay loam,polyhedral angular,,,medium compactness,,"Presence of coarse elements + sandstone, parcel fitted out for submersion",1,B,"0,323","2,175","8,0300",67,,,
ESE18B16,B16,26/09/2018,43369,ESE18,2018,"3,1032591","508385,00","43,2301567",4786379,"39,437",0-10,5,10YR7/6,0,,0,0,,loamy sand,polyhedral subangular,,yes,small compactness,,"young vine, presence of polished pebbles",1,B,"0,139","0,936","7,7900",32,,,
ESE18B16,B16,26/09/2018,43369,ESE18,2018,"3,1032591","508385,00","43,2301567",4786379,"39,137",30-40,35,10YR5/4,0,,0,1,P,loamy sand,polyhedral subangular,,yes,small compactness,,,1,B,"0,068","0,45798","8,0000",29,,,
ESE18B16,B16,26/09/2018,43369,ESE18,2018,"3,1032591","508385,00","43,2301567",4786379,"38,737",70,75,10YR5/6,0,,0,1,F,loamy sand,polyhedral subangular,,yes,small compactness,,,1,B,"0,044","0,296","8,0800",22,,,
ESE18B17,B17,26/09/2018,43369,ESE18,2018,"3,1029441","508359,00","43,2331916",4786716,"32,876",0-10,5,10YR4/6,3,,0,0,,sandy loam,polyhedral subangular,,yes,small compactness,,"sedimentary crust, white marbling",1,B,"0,136","0,916","7,9600",74,,,
ESE18B17,B17,26/09/2018,43369,ESE18,2018,"3,1029441","508359,00","43,2331916",4786716,"32,576",30-40,35,10YR6/4,3,,0,1,P,sandy clay loam,polyhedral subangular,,yes,small compactness,,,1,B,"0,095","0,639825","8,2200",58,,,
ESE18B17,B17,26/09/2018,43369,ESE18,2018,"3,1029441","508359,00","43,2331916",4786716,"32,176",70-80,75,10YR4/6,2,,0,0,,silty clay,polyhedral subangular,,yes,small compactness,,,1,B,"0,083","0,559","8,1400",51,,,
ESE18B18,B18,26/09/2018,43369,ESE18,2018,"3,1024428","508318,00","43,2353802",4786959,"22,869",0-10,5,10YR5/3,3,,0,0,,loam,polyhedral subangular,,yes,high compactness,,"very slight slope, reeds, limestone crystals",4,B,"0,212","1,428","8,0300",86,,,
ESE18B18,B18,26/09/2018,43369,ESE18,2018,"3,1024428","508318,00","43,2353802",4786959,"22,569",30-40,35,10YR6/4,3,,0,1,F,sandy loam,polyhedral subangular,,yes,high compactness,,,4,B,"0,080","0,539","8,1700",48,,,
ESE18B19,B19,26/09/2018,43369,ESE18,2018,"3,1017094","508258,00","43,2387306",4787331,"12,203",0-10,5,10YR4/4,3,,0,1,F,loamy sand,polyhedral subangular,2,yes,compactness,,"cane of provence, brook edge, organic matter on the top and limestone concretion at the bottom of the profile",4,B,"0,103","0,694","8,1633",57,,,
ESE18B19,B19,26/09/2018,43369,ESE18,2018,"3,1017094","508258,00","43,2387306",4787331,"11,903",30-40,35,10YR5/4,3,,0,1,F,sandy loam,polyhedral subangular,,yes,compactness,,,4,B,"0,74","4,9839","8,1967",45,,,
ESE18B19,B19,26/09/2018,43369,ESE18,2018,"3,1017094","508258,00","43,2387306",4787331,"11,503",70-80,75,10YR5/4,3,,0,0,,sand,polyhedral subangular,,yes,compactness,,,4,B,"0,660","4,445","8,3267",42,,,
ESE18B20,B20,26/09/2018,43369,ESE18,2018,"3,1017002","508257,00","43,2405946",4787538,"9,025",0-10,5,10YR6/3,3,,0,0,,sandy loam,polyhedral subangular,,no,small compactness,,"high wasteland, near an anthill, presence of shells, cane of Provence, reeds, calcareous concretions",4,B,"0,111","0,748","8,1500",64,,,
ESE18B20,B20,26/09/2018,43369,ESE18,2018,"3,1017002","508257,00","43,2405946",4787538,"8,725",30-40,35,10YR6/3,3,,1,1,F,loam,polyhedral subangular,,no,small compactness,,,4,B,"0,103","0,694","8,2000",58,,,
ESE18B21,B21,26/09/2018,43369,ESE18,2018,"3,1018811","508275,00","43,2161016",4784818,"66,858",0-10,5,10YR6/3,3,,0,0,,silty clay,polyhedral subangular,2,yes,compactness,,"young vine, large crust of structural crust, organic matter at the bottom of the profile",1,B,"0,245","1,652","8,1300",75,,,
ESE18B21,B21,26/09/2018,43369,ESE18,2018,"3,1018811","508275,00","43,2161016",4784818,"66,558",30-40,35,10YR5/3,3,,1,0,,silty clay,polyhedral subangular,,yes,compactness,,,1,B,"0,295666666666667","1,991315","8,2533",60,,,
ESE18B21,B21,26/09/2018,43369,ESE18,2018,"3,1018811","508275,00","43,2161016",4784818,"66,158",70-80,75,10YR5/4,3,,2,1,M,silty clay,polyhedral subangular,,yes,compactness,,,1,B,"1,086","7,314","8,0433",188,,,
ESE18B22,B22,26/09/2018,43369,ESE18,2018,"3,1017073","508257,00","43,2448628",4788012,"5,585",0-10,5,10YR6/4,3,,0,0,,silty clay loam,polyhedral subangular,,yes,compactness,,"near the aude, recarbonation at the bottom of the profile",1,B,"0,120","0,808","8,1600",67,,,
ESE18B22,B22,26/09/2018,43369,ESE18,2018,"3,1017073","508257,00","43,2448628",4788012,"5,285",30-40,35,10YR6/4,3,,0,0,,silty clay loam,polyhedral subangular,,yes,compactness,,,1,B,"0,083","0,559005","8,2900",51,,,
ESE18B22,B22,26/09/2018,43369,ESE18,2018,"3,1017073","508257,00","43,2448628",4788012,"4,885",70-80,75,10YR6/3,3,,1,0,,silty clay loam,polyhedral subangular,,yes,compactness,,,1,B,"0,082","0,554","8,3100",48,,,
ESE18C1,C1,25/09/2018,43368,ESE18,2018,"3,0650044","505282,00","43,1905549",4781978,"9,205",0-10,5,10YR3/4,,,0,0,,sand,polyhedral angular,,,high compactness,,"Close to La Clape, worked stony soil, presence of halophilic plants.",1,C,"0,172","1,158","8,0300",27,,,
ESE18C1,C1,25/09/2018,43368,ESE18,2018,"3,0650044","505282,00","43,1905549",4781978,"8,905",30-40,35,10YR3/2,,,0,11,,sandy loam,polyhedral angular,,,high compactness,,,1,C,"0,103","0,694","8,1100",18,,,
ESE18C2,C2,25/09/2018,43368,ESE18,2018,"3,0650044","505282,00","43,1905549",4781978,"9,205",0-10,5,10YR4/3,3,3,0,0,,sand,lumpy,,,compactness,,,1,C,"0,641","4,317","8,1000",160,,,
ESE18C2,C2,25/09/2018,43368,ESE18,2018,"3,0650044","505282,00","43,1905549",4781978,"8,905",30-40,35,10YR3/4,3,3,1,0,,sandy clay,lumpy,,,compactness,,,1,C,"0,074","0,498","8,3700",32,,,
ESE18C2,C2,25/09/2018,43368,ESE18,2018,"3,0650044","505282,00","43,1905549",4781978,"8,605",60-70,65,10YR3/4,3,3,1,0,,sandy clay,lumpy,,,compactness,,,1,C,"0,162","1,091","8,2800",51,,,
ESE18C3,C3,25/09/2018,43368,ESE18,2018,"3,0633336","505146,00","43,1933293",4782286,"3,004",0-10,5,10YR5/4,3,3,0,11,,clay loam,lumpy,,,high compactness,,"presence of a drainage channel 2-3 m from the excavated point, presence of reeds",1,C,"0,317","2,135","8,0300",61,,,
ESE18C3,C3,25/09/2018,43368,ESE18,2018,"3,0633336","505146,00","43,1933293",4782286,"2,704",30-40,35,10YR4/3,3,3,1,,,clay,lumpy,,,compactness,,,1,C,"0,217","1,461495","8,3500",27,,,
ESE18C3,C3,25/09/2018,43368,ESE18,2018,"3,0633336","505146,00","43,1933293",4782286,"2,304",70-80,75,10YR4/3,3,,1,,,clay,lumpy,,,compactness,,,1,C,"0,352","2,371","8,4700",21,,,
ESE18C4,C4,25/09/2018,43368,ESE18,2018,"3,0602824","504898,00","43,1944476",4782410,"3,008",0-10,5,"2,5Y5/3",3,,0,,,silty clay loam,polyhedral angular,,,compactness,,,1,C,"1,050","7,072","8,0300",150,,,
ESE18C4,C4,25/09/2018,43368,ESE18,2018,"3,0602824","504898,00","43,1944476",4782410,"2,708",30-40,35,"2,5Y4/3",3,,2,0,,silty clay loam,polyhedral angular,,,small compactness,,,1,C,"0,748","5,03778","8,5200",25,,,
ESE18C4,C4,25/09/2018,43368,ESE18,2018,"3,0602824","504898,00","43,1944476",4782410,"2,308",70-80,75,"2,5Y4/3",3,,2,1,,silty clay loam,polyhedral angular,,,small compactness,,,1,C,"0,591","3,980","8,5100",22,,,
ESE18C5,C5,25/09/2018,43368,ESE18,2018,"3,0572192","504649,00","43,1958359",4782564,"2,991",0-10,5,"2,5Y5/4",3,,0,1,,clay loam,lumpy,,,small compactness,,"soil much wetter than the surrounding areas..._x000D_
significant traces of hydromorphy around 60 cm.",1,C,"0,288","1,940","8,1500",67,,,
ESE18C5,C5,25/09/2018,43368,ESE18,2018,"3,0572192","504649,00","43,1958359",4782564,"2,691",30-40,35,"2,5Y4/3",3,,2,0,,clay,lumpy,,,small compactness,,,1,C,"0,283","1,906005","8,3000",38,,,
ESE18C5,C5,25/09/2018,43368,ESE18,2018,"3,0572192","504649,00","43,1958359",4782564,"2,291",70-80,75,"2,5Y4/3",3,,2,1,,clay,lumpy,,,small compactness,,,1,C,"0,470","3,165","8,3000",48,,,
ESE18C6,C6,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"3,203",0-10,5,"2,5Y5/3",3,,0,0,,silty clay loam,,,,compactness,,"old wasteland, perhaps old vines",4,C,"0,099","0,667","8,2800",30,,,
ESE18C6,C6,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"2,903",30-40,35,"2,5Y5/3",3,,1,0,,silty clay,,,,compactness,,,4,C,"0,264","1,778","8,3800",38,,,
ESE18C6,C6,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"2,503",70-80,75,"2,5Y5/3",3,,1,1,,silty clay,,,,compactness,,,4,C,"0,649","4,371","8,3100",51,,,
ESE18C7,C7,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"3,203",0-10,5,10YR4/4,3,,0,1,,clay loam,polyhedral angular,,,compactness,,,1,C,"0,566","3,812","8,0600",109,,,
ESE18C7,C7,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"2,903",30-40,35,10YR4/4,3,,1,1,,silty clay loam,polyhedral angular,,,compactness,,,1,C,"0,569","3,832","8,1800",74,,,
ESE18C7,C7,25/09/2018,43368,ESE18,2018,"3,0563845","504581,00","43,1983306",4782841,"2,503",70-80,75,10YR4/3,3,,1,0,,sand,polyhedral angular,,,compactness,,,1,C,"0,498","3,354","8,4400",31,,,
ESE18C8,C8,25/09/2018,43368,ESE18,2018,"3,0500367","504062,00","43,2475265",4788304,"4,837",0-10,5,10YR4/3,3,,0,0,,sandy loam,polyhedral angular,,,medium compactness,,,3,C,"0,229","1,542","8,0500",61,,,
ESE18C8,C8,25/09/2018,43368,ESE18,2018,"3,0500367","504062,00","43,2475265",4788304,"4,537",30-40,35,10YR4/3,3,,1,1,,clay,polyhedral angular,,,medium compactness,,,3,C,"0,582","3,91977","8,3600",42,,,
ESE18C8,C8,25/09/2018,43368,ESE18,2018,"3,0500367","504062,00","43,2475265",4788304,"4,137",70-80,75,10YR4/3,3,,1,0,,clay,polyhedral angular,,,medium compactness,,,3,C,"0,943","6,351","8,4600",35,,,
ESE18C9,C9,26/09/2018,43369,ESE18,2018,"3,0655508","505325,00","43,2066101",4783761,"3,391",0-10,5,10YR5/3,3,,1,0,,clay loam,polyhedral subangular,3,yes,small compactness,,sunflower parcel bordered by drainage ditch and irrigation/spray irrigation channel with pivot/ little variability between the 2 horizons,3,C,"0,344","2,317","8,1100",61,,,
ESE18C9,C9,26/09/2018,43369,ESE18,2018,"3,0655508","505325,00","43,2066101",4783761,"3,091",30-40,35,10YR5/3,3,,1,1,,clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"0,411666666666667","2,772575","8,3667",27,,,
ESE18C9,C9,26/09/2018,43369,ESE18,2018,"3,0655508","505325,00","43,2066101",4783761,"2,691",70-80,75,"2,5Y6/3",3,,2,0,,loamy sand,polyhedral subangular,,yes,small compactness,,,3,C,"0,668","4,499","8,3800",42,,,
ESE18C10,C10,26/09/2018,43369,ESE18,2018,"3,0611347","504966,00","43,2098363",4784119,"3,501",0-10,5,"2,5Y5/3",3,,0,0,,clay loam,polyhedral subangular,,yes,small compactness,,same parcel as C9.,3,C,"0,350","2,357","8,0900",72,,,
ESE18C10,C10,26/09/2018,43369,ESE18,2018,"3,0611347","504966,00","43,2098363",4784119,"3,201",30-40,35,"2,5Y5/3",3,,0,0,,clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"0,304","2,04744","8,2400",43,,,
ESE18C10,C10,26/09/2018,43369,ESE18,2018,"3,0611347","504966,00","43,2098363",4784119,"2,801",70-80,75,"2,5Y4/3",3,,2,10,P,silty clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"1,12233333333333","7,558915","8,1633",59,,,
ESE18C10,C10,26/09/2018,43369,ESE18,2018,"3,0611347","504966,00","43,2098363",4784119,"2,401",110-120,115,"2,5Y4/3",3,,2,10,P,silty clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"1,133","7,631","8,2300",50,,,
ESE18C11,C11,26/09/2018,43369,ESE18,2018,"3,0550579","504472,00","43,2150441",4784697,"4,581",0-10,5,10YR4/3,3,,1,0,,clay loam,polyhedral subangular,,yes,small compactness,,irrigated maize cultivation/drainage pit or irrigation around the parcel,3,C,"0,109","0,734","8,2500",33,,,
ESE18C11,C11,26/09/2018,43369,ESE18,2018,"3,0550579","504472,00","43,2150441",4784697,"4,281",30-40,35,10YR4/3,3,,1,0,,clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"0,454","3,05769","8,1200",72,,,
ESE18C11,C11,26/09/2018,43369,ESE18,2018,"3,0550579","504472,00","43,2150441",4784697,"3,881",70-80,75,"2,5Y4/4",3,,2,10,P,sandy clay loam,polyhedral subangular,,yes,small compactness,,,3,C,"0,321","2,161935","8,3100",33,,,
ESE18C11,C11,26/09/2018,43369,ESE18,2018,"3,0550579","504472,00","43,2150441",4784697,"3,581",100-110,105,"2,5Y4/3",3,,3,10,P,sandy loam,polyhedral subangular,,yes,small compactness,,,3,C,,,,,,,
ESE18C12,C12,26/09/2018,43369,ESE18,2018,"3,0543235","504412,00","43,219808",4785226,"5,416",0-10,5,"2,5Y5/4",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,visible graft bulge/no visible sign of irrigation,1,C,"0,076","0,512","8,3200",30,,,
ESE18C12,C12,26/09/2018,43369,ESE18,2018,"3,0543235","504412,00","43,219808",4785226,"5,116",30-40,35,"2,5Y5/4",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,083666666666667","0,563495","8,2933",32,,,
ESE18C12,C12,26/09/2018,43369,ESE18,2018,"3,0543235","504412,00","43,219808",4785226,"4,716",70-80,75,"2,5Y5/4",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,117","0,787995","8,2000",43,,,
ESE18C12,C12,26/09/2018,43369,ESE18,2018,"3,0543235","504412,00","43,219808",4785226,"4,516",90-100,95,"2,5Y5/4",3,,1,0,,sandy loam,polyhedral subangular,,no,medium compactness,,,1,C,,,,,,,
ESE18C13,C13,26/09/2018,43369,ESE18,2018,"3,0568742","504619,00","43,2219949",4785469,"5,232",0-10,5,10YR4/3,3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,grass row/no visible irrigation/low erosion in relation to the grafting margin,1,C,"0,155","1,044","8,0400",43,,,
ESE18C13,C13,26/09/2018,43369,ESE18,2018,"3,0568742","504619,00","43,2219949",4785469,"4,932",30-40,35,10YR4/3,3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,092","0,61962","8,2100",30,,,
ESE18C13,C13,26/09/2018,43369,ESE18,2018,"3,0568742","504619,00","43,2219949",4785469,"4,532",70-80,75,10YR4/3,3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,402","2,70747","8,2167",35,,,
ESE18C13,C13,26/09/2018,43369,ESE18,2018,"3,0568742","504619,00","43,2219949",4785469,"4,332",90-100,95,10YR5/3,3,,1,0,,silty clay loam,polyhedral subangular,,no,medium compactness,,,1,C,,,,,,,
ESE18C14,C14,26/09/2018,43369,ESE18,2018,"3,0454881","503695,00","43,2101227",4784150,"4,161",0-10,5,"2,5Y5/3",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,tillage/decimetric tillage/drainage ditch along the parcel,1,C,"0,184","1,241","8,0767",45,,,
ESE18C14,C14,26/09/2018,43369,ESE18,2018,"3,0454881","503695,00","43,2101227",4784150,"3,861",30-40,35,"2,5Y5/3",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,297","2,000295","8,1100",50,,,
ESE18C14,C14,26/09/2018,43369,ESE18,2018,"3,0454881","503695,00","43,2101227",4784150,"3,461",70-80,75,"2,5Y5/3",3,,2,0,,sandy loam,polyhedral subangular,,no,medium compactness,,,1,C,"0,430","2,896","8,4300",18,,,
ESE18C15,C15,26/09/2018,43369,ESE18,2018,"3,0576455","504683,00","43,2042461",4783498,"3,460",0-10,5,"2,5Y4/3",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,Soil worked on the first 20 cm / decimetric soil / borehole at 3m from a drainage pit.,3,C,"0,812","5,469","8,0500",64,,,
ESE18C15,C15,26/09/2018,43369,ESE18,2018,"3,0576455","504683,00","43,2042461",4783498,"3,16",30-40,35,"2,5Y4/3",3,,1,0,,clay loam,polyhedral subangular,,no,medium compactness,,,3,C,"1,267","8,533245","8,2733",35,,,
ESE18C15,C15,26/09/2018,43369,ESE18,2018,"3,0576455","504683,00","43,2042461",4783498,"2,76",70-80,75,"2,5Y5/3",3,,1,0,,sandy loam,polyhedral subangular,,no,medium compactness,,,3,C,"1,114","7,50279","8,2900",32,,,
ESE18C15,C15,26/09/2018,43369,ESE18,2018,"3,0576455","504683,00","43,2042461",4783498,"2,560",90-100,95,"2,5Y4/3",3,,2,1,P,clay loam,polyhedral subangular,,no,medium compactness,,,3,C,,,,,,,
ESE18D1,D1,25/09/2018,43368,ESE18,2018,"3,1448873","511771,00","43,2007831",4783122,"50,261",0-10,5,10YR5/4,1,,0,0,,silt loam,polyhedral subangular,,,compactness,,"Slight slope, pebbles",3,D,"0,087","0,586","7,8200",45,,,
ESE18D1,D1,25/09/2018,43368,ESE18,2018,"3,1448873","511771,00","43,2007831",4783122,"49,961",30-40,35,10YR4/6,1,,0,0,,loam,polyhedral subangular,,,compactness,,,3,D,"0,095","0,640","7,9500",38,,,
ESE18D2,D2,25/09/2018,43368,ESE18,2018,"3,1434131","511651,00","43,2020096",4783258,"45,033",0-10,5,10YR4/6,3,,0,0,,silt loam,polyhedral subangular,,,movable,,Very low slope,1,D,"0,067","0,451","8,0900",29,,,
ESE18D2,D2,25/09/2018,43368,ESE18,2018,"3,1434131","511651,00","43,2020096",4783258,"44,733",30-40,35,10YR4/6,3,,0,0,,silt loam,polyhedral subangular,,,movable,,,1,D,"0,101","0,680","8,0800",54,,,
ESE18D3,D3,25/09/2018,43368,ESE18,2018,"3,1384213","511245,00","43,2045371",4783538,"35,667",0-10,5,,1,,1,0,,silt loam,polyhedral subangular,,,compactness,,"Very shallow mid-slope, trough zone, presence of black organic matter",3,D,"0,136","0,913","8,1900",46,,,
ESE18D3,D3,25/09/2018,43368,ESE18,2018,"3,1384213","511245,00","43,2045371",4783538,"35,367",30-40,35,,1,,1,0,,silt loam,polyhedral subangular,,,compactness,,,3,D,"0,117","0,787995","8,1800",43,,,
ESE18D3,D3,25/09/2018,43368,ESE18,2018,"3,1384213","511245,00","43,2045371",4783538,"34,967",70-80,75,,1,,1,0,,silt loam,polyhedral subangular,,,compactness,,,3,D,"0,092","0,616","8,4500",32,,,
